file_path,emotion_code,emotion_name,intensity,valence,arousal,actor
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-02-02-02-02-17.wav,2,calm,2,1,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-03-01-01-01-17.wav,3,happy,1,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-03-01-01-02-17.wav,3,happy,1,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-03-01-02-01-17.wav,3,happy,1,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-03-01-02-02-17.wav,3,happy,1,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-03-02-01-01-17.wav,3,happy,2,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-03-02-01-02-17.wav,3,happy,2,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-03-02-02-01-17.wav,3,happy,2,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-03-02-02-02-17.wav,3,happy,2,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-04-01-01-01-17.wav,4,sad,1,0,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-04-01-01-02-17.wav,4,sad,1,0,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-04-01-02-01-17.wav,4,sad,1,0,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-04-01-02-02-17.wav,4,sad,1,0,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-04-02-01-01-17.wav,4,sad,2,0,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-04-02-01-02-17.wav,4,sad,2,0,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-04-02-02-01-17.wav,4,sad,2,0,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-04-02-02-02-17.wav,4,sad,2,0,0,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-05-01-01-01-17.wav,5,angry,1,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-05-01-01-02-17.wav,5,angry,1,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-05-01-02-01-17.wav,5,angry,1,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-05-01-02-02-17.wav,5,angry,1,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-05-02-01-01-17.wav,5,angry,2,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-05-02-01-02-17.wav,5,angry,2,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-05-02-02-01-17.wav,5,angry,2,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-05-02-02-02-17.wav,5,angry,2,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-06-01-01-01-17.wav,6,fearful,1,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-06-01-01-02-17.wav,6,fearful,1,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-06-01-02-01-17.wav,6,fearful,1,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-06-01-02-02-17.wav,6,fearful,1,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-06-02-01-01-17.wav,6,fearful,2,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-06-02-01-02-17.wav,6,fearful,2,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-06-02-02-01-17.wav,6,fearful,2,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-06-02-02-02-17.wav,6,fearful,2,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-07-01-01-01-17.wav,7,disgust,1,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-07-01-01-02-17.wav,7,disgust,1,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-07-01-02-01-17.wav,7,disgust,1,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-07-01-02-02-17.wav,7,disgust,1,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-07-02-01-01-17.wav,7,disgust,2,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-07-02-01-02-17.wav,7,disgust,2,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-07-02-02-01-17.wav,7,disgust,2,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-07-02-02-02-17.wav,7,disgust,2,0,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-08-01-01-01-17.wav,8,surprised,1,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-08-01-01-02-17.wav,8,surprised,1,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-08-01-02-01-17.wav,8,surprised,1,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-08-01-02-02-17.wav,8,surprised,1,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-08-02-01-01-17.wav,8,surprised,2,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-08-02-01-02-17.wav,8,surprised,2,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-08-02-02-01-17.wav,8,surprised,2,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_17\03-01-08-02-02-02-17.wav,8,surprised,2,1,1,17
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-01-01-01-01-18.wav,1,neutral,1,1,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-01-01-01-02-18.wav,1,neutral,1,1,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-01-01-02-01-18.wav,1,neutral,1,1,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-01-01-02-02-18.wav,1,neutral,1,1,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-02-01-01-01-18.wav,2,calm,1,1,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-02-01-01-02-18.wav,2,calm,1,1,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-02-01-02-01-18.wav,2,calm,1,1,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-02-01-02-02-18.wav,2,calm,1,1,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-02-02-01-01-18.wav,2,calm,2,1,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-02-02-01-02-18.wav,2,calm,2,1,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-02-02-02-01-18.wav,2,calm,2,1,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-02-02-02-02-18.wav,2,calm,2,1,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-03-01-01-01-18.wav,3,happy,1,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-03-01-01-02-18.wav,3,happy,1,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-03-01-02-01-18.wav,3,happy,1,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-03-01-02-02-18.wav,3,happy,1,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-03-02-01-01-18.wav,3,happy,2,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-03-02-01-02-18.wav,3,happy,2,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-03-02-02-01-18.wav,3,happy,2,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-03-02-02-02-18.wav,3,happy,2,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-04-01-01-01-18.wav,4,sad,1,0,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-04-01-01-02-18.wav,4,sad,1,0,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-04-01-02-01-18.wav,4,sad,1,0,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-04-01-02-02-18.wav,4,sad,1,0,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-04-02-01-01-18.wav,4,sad,2,0,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-04-02-01-02-18.wav,4,sad,2,0,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-04-02-02-01-18.wav,4,sad,2,0,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-04-02-02-02-18.wav,4,sad,2,0,0,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-05-01-01-01-18.wav,5,angry,1,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-05-01-01-02-18.wav,5,angry,1,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-05-01-02-01-18.wav,5,angry,1,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-05-01-02-02-18.wav,5,angry,1,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-05-02-01-01-18.wav,5,angry,2,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-05-02-01-02-18.wav,5,angry,2,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-05-02-02-01-18.wav,5,angry,2,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-05-02-02-02-18.wav,5,angry,2,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-06-01-01-01-18.wav,6,fearful,1,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-06-01-01-02-18.wav,6,fearful,1,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-06-01-02-01-18.wav,6,fearful,1,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-06-01-02-02-18.wav,6,fearful,1,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-06-02-01-01-18.wav,6,fearful,2,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-06-02-01-02-18.wav,6,fearful,2,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-06-02-02-01-18.wav,6,fearful,2,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-06-02-02-02-18.wav,6,fearful,2,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-07-01-01-01-18.wav,7,disgust,1,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-07-01-01-02-18.wav,7,disgust,1,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-07-01-02-01-18.wav,7,disgust,1,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-07-01-02-02-18.wav,7,disgust,1,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-07-02-01-01-18.wav,7,disgust,2,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-07-02-01-02-18.wav,7,disgust,2,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-07-02-02-01-18.wav,7,disgust,2,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-07-02-02-02-18.wav,7,disgust,2,0,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-08-01-01-01-18.wav,8,surprised,1,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-08-01-01-02-18.wav,8,surprised,1,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-08-01-02-01-18.wav,8,surprised,1,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-08-01-02-02-18.wav,8,surprised,1,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-08-02-01-01-18.wav,8,surprised,2,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-08-02-01-02-18.wav,8,surprised,2,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-08-02-02-01-18.wav,8,surprised,2,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_18\03-01-08-02-02-02-18.wav,8,surprised,2,1,1,18
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-01-01-01-01-19.wav,1,neutral,1,1,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-01-01-01-02-19.wav,1,neutral,1,1,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-01-01-02-01-19.wav,1,neutral,1,1,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-01-01-02-02-19.wav,1,neutral,1,1,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-02-01-01-01-19.wav,2,calm,1,1,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-02-01-01-02-19.wav,2,calm,1,1,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-02-01-02-01-19.wav,2,calm,1,1,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-02-01-02-02-19.wav,2,calm,1,1,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-02-02-01-01-19.wav,2,calm,2,1,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-02-02-01-02-19.wav,2,calm,2,1,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-02-02-02-01-19.wav,2,calm,2,1,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-02-02-02-02-19.wav,2,calm,2,1,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-03-01-01-01-19.wav,3,happy,1,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-03-01-01-02-19.wav,3,happy,1,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-03-01-02-01-19.wav,3,happy,1,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-03-01-02-02-19.wav,3,happy,1,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-03-02-01-01-19.wav,3,happy,2,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-03-02-01-02-19.wav,3,happy,2,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-03-02-02-01-19.wav,3,happy,2,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-03-02-02-02-19.wav,3,happy,2,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-04-01-01-01-19.wav,4,sad,1,0,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-04-01-01-02-19.wav,4,sad,1,0,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-04-01-02-01-19.wav,4,sad,1,0,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-04-01-02-02-19.wav,4,sad,1,0,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-04-02-01-01-19.wav,4,sad,2,0,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-04-02-01-02-19.wav,4,sad,2,0,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-04-02-02-01-19.wav,4,sad,2,0,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-04-02-02-02-19.wav,4,sad,2,0,0,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-05-01-01-01-19.wav,5,angry,1,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-05-01-01-02-19.wav,5,angry,1,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-05-01-02-01-19.wav,5,angry,1,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-05-01-02-02-19.wav,5,angry,1,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-05-02-01-01-19.wav,5,angry,2,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-05-02-01-02-19.wav,5,angry,2,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-05-02-02-01-19.wav,5,angry,2,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-05-02-02-02-19.wav,5,angry,2,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-06-01-01-01-19.wav,6,fearful,1,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-06-01-01-02-19.wav,6,fearful,1,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-06-01-02-01-19.wav,6,fearful,1,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-06-01-02-02-19.wav,6,fearful,1,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-06-02-01-01-19.wav,6,fearful,2,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-06-02-01-02-19.wav,6,fearful,2,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-06-02-02-01-19.wav,6,fearful,2,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-06-02-02-02-19.wav,6,fearful,2,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-07-01-01-01-19.wav,7,disgust,1,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-07-01-01-02-19.wav,7,disgust,1,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-07-01-02-01-19.wav,7,disgust,1,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-07-01-02-02-19.wav,7,disgust,1,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-07-02-01-01-19.wav,7,disgust,2,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-07-02-01-02-19.wav,7,disgust,2,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-07-02-02-01-19.wav,7,disgust,2,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-07-02-02-02-19.wav,7,disgust,2,0,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-08-01-01-01-19.wav,8,surprised,1,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-08-01-01-02-19.wav,8,surprised,1,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-08-01-02-01-19.wav,8,surprised,1,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-08-01-02-02-19.wav,8,surprised,1,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-08-02-01-01-19.wav,8,surprised,2,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-08-02-01-02-19.wav,8,surprised,2,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-08-02-02-01-19.wav,8,surprised,2,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_19\03-01-08-02-02-02-19.wav,8,surprised,2,1,1,19
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-01-01-01-01-20.wav,1,neutral,1,1,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-01-01-01-02-20.wav,1,neutral,1,1,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-01-01-02-01-20.wav,1,neutral,1,1,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-01-01-02-02-20.wav,1,neutral,1,1,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-02-01-01-01-20.wav,2,calm,1,1,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-02-01-01-02-20.wav,2,calm,1,1,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-02-01-02-01-20.wav,2,calm,1,1,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-02-01-02-02-20.wav,2,calm,1,1,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-02-02-01-01-20.wav,2,calm,2,1,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-02-02-01-02-20.wav,2,calm,2,1,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-02-02-02-01-20.wav,2,calm,2,1,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-02-02-02-02-20.wav,2,calm,2,1,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-03-01-01-01-20.wav,3,happy,1,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-03-01-01-02-20.wav,3,happy,1,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-03-01-02-01-20.wav,3,happy,1,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-03-01-02-02-20.wav,3,happy,1,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-03-02-01-01-20.wav,3,happy,2,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-03-02-01-02-20.wav,3,happy,2,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-03-02-02-01-20.wav,3,happy,2,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-03-02-02-02-20.wav,3,happy,2,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-04-01-01-01-20.wav,4,sad,1,0,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-04-01-01-02-20.wav,4,sad,1,0,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-04-01-02-01-20.wav,4,sad,1,0,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-04-01-02-02-20.wav,4,sad,1,0,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-04-02-01-01-20.wav,4,sad,2,0,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-04-02-01-02-20.wav,4,sad,2,0,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-04-02-02-01-20.wav,4,sad,2,0,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-04-02-02-02-20.wav,4,sad,2,0,0,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-05-01-01-01-20.wav,5,angry,1,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-05-01-01-02-20.wav,5,angry,1,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-05-01-02-01-20.wav,5,angry,1,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-05-01-02-02-20.wav,5,angry,1,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-05-02-01-01-20.wav,5,angry,2,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-05-02-01-02-20.wav,5,angry,2,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-05-02-02-01-20.wav,5,angry,2,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-05-02-02-02-20.wav,5,angry,2,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-06-01-01-01-20.wav,6,fearful,1,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-06-01-01-02-20.wav,6,fearful,1,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-06-01-02-01-20.wav,6,fearful,1,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-06-01-02-02-20.wav,6,fearful,1,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-06-02-01-01-20.wav,6,fearful,2,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-06-02-01-02-20.wav,6,fearful,2,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-06-02-02-01-20.wav,6,fearful,2,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-06-02-02-02-20.wav,6,fearful,2,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-07-01-01-01-20.wav,7,disgust,1,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-07-01-01-02-20.wav,7,disgust,1,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-07-01-02-01-20.wav,7,disgust,1,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-07-01-02-02-20.wav,7,disgust,1,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-07-02-01-01-20.wav,7,disgust,2,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-07-02-01-02-20.wav,7,disgust,2,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-07-02-02-01-20.wav,7,disgust,2,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-07-02-02-02-20.wav,7,disgust,2,0,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-08-01-01-01-20.wav,8,surprised,1,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-08-01-01-02-20.wav,8,surprised,1,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-08-01-02-01-20.wav,8,surprised,1,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-08-01-02-02-20.wav,8,surprised,1,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-08-02-01-01-20.wav,8,surprised,2,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-08-02-01-02-20.wav,8,surprised,2,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-08-02-02-01-20.wav,8,surprised,2,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_20\03-01-08-02-02-02-20.wav,8,surprised,2,1,1,20
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-01-01-01-01-21.wav,1,neutral,1,1,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-01-01-01-02-21.wav,1,neutral,1,1,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-01-01-02-01-21.wav,1,neutral,1,1,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-01-01-02-02-21.wav,1,neutral,1,1,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-02-01-01-01-21.wav,2,calm,1,1,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-02-01-01-02-21.wav,2,calm,1,1,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-02-01-02-01-21.wav,2,calm,1,1,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-02-01-02-02-21.wav,2,calm,1,1,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-02-02-01-01-21.wav,2,calm,2,1,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-02-02-01-02-21.wav,2,calm,2,1,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-02-02-02-01-21.wav,2,calm,2,1,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-02-02-02-02-21.wav,2,calm,2,1,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-03-01-01-01-21.wav,3,happy,1,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-03-01-01-02-21.wav,3,happy,1,1,1,21
